plant_id,species,pot_size,light_condition,location_type,watering_per_week,days_since_repot,fertilizer_ml,humidity_pct,temperature_c,prev_height_cm,height_cm,is_blooming
2625,스투키,Medium,Medium,실내,4,136.0,9.4,29.3,16.8,5.0,10.8,N
2626,필로덴드론,Medium,Low,실내,3,163.0,40.3,64.3,23.7,43.2,45.9,N
2627,몬스테라,Large,Medium,실내,5,26.0,17.2,45.1,25.7,30.1,38.2,N
2628,고무나무,Medium,High,실내,4,218.0,17.3,42.0,22.3,71.7,75.8,N
2629,스킨답서스,Large,Medium,실내,2,348.0,38.9,62.0,19.1,39.9,44.0,N
2630,스투키,Medium,High,베란다,1,32.0,29.4,63.4,17.3,46.2,53.4,N
2631,고무나무,Medium,Medium,베란다,0,139.0,12.5,41.7,25.0,53.4,51.6,N
2632,고무나무,Medium,Low,실내,2,165.0,2.7,51.0,22.3,89.7,92.9,N
2633,몬스테라,Small,Low,실내,1,44.0,18.1,69.5,17.9,69.7,70.4,N
2634,몬스테라,Large,Medium,실내,0,77.0,5.6,49.7,23.1,46.7,48.5,N
2635,고무나무,Medium,High,실내,2,12.0,45.0,42.9,21.9,5.0,10.3,N
2636,고무나무,Small,Low,실내,2,23.0,21.3,53.5,26.8,58.4,60.6,Y
2637,필로덴드론,Small,High,실내,4,8.0,16.2,53.9,19.6,49.1,54.8,N
2638,산세베리아,Medium,High,실내,1,99.0,12.7,51.9,23.1,24.9,26.9,N
2639,필로덴드론,Small,Medium,실내,2,118.0,30.0,60.4,25.6,39.2,45.9,N
2640,고무나무,Small,High,베란다,0,297.0,19.9,47.3,23.4,48.4,52.0,Y
2641,스투키,Medium,Medium,실내,2,94.0,44.5,62.6,21.5,61.7,68.0,N
2642,몬스테라,Small,Medium,실내,2,36.0,21.1,50.6,21.0,86.1,90.9,N
2643,산세베리아,Medium,High,실내,3,7.0,43.5,37.7,21.1,53.5,64.6,Y
2644,고무나무,Small,High,실내,2,259.0,16.3,74.1,20.5,45.8,52.3,N
2645,몬스테라,Small,Medium,베란다,2,78.0,29.4,36.5,19.9,109.7,115.8,N
2646,스투키,Medium,Medium,베란다,1,160.0,7.7,64.9,25.4,30.9,35.5,N
2647,필로덴드론,Medium,Low,실내,0,2.0,22.6,53.1,25.1,34.5,34.7,N
2648,스킨답서스,Small,Low,베란다,2,80.0,68.8,55.2,24.2,76.1,83.9,N
2649,스킨답서스,Small,Medium,실내,2,47.0,8.3,44.5,22.7,65.2,66.5,N
2650,스킨답서스,Medium,High,베란다,1,4.0,36.3,49.2,22.6,38.0,44.6,N
2651,몬스테라,Small,Medium,실내,0,179.0,69.6,64.6,17.3,60.0,66.1,N
2652,스투키,Small,Low,실내,4,86.0,13.9,41.7,24.1,56.1,64.4,N
2653,스투키,Small,Medium,실내,1,49.0,18.8,49.0,22.0,29.2,33.7,N
2654,,Large,Medium,베란다,2,197.0,13.4,67.7,18.4,69.2,71.9,N
2655,산세베리아,Medium,Medium,실내,4,71.0,42.8,48.0,25.1,14.5,20.6,N
2656,스킨답서스,Medium,Low,베란다,1,0.0,45.2,55.3,21.5,39.4,41.5,N
2657,산세베리아,Medium,High,실내,1,347.0,58.2,56.3,24.2,33.1,40.7,N
2658,산세베리아,Medium,Low,베란다,3,35.0,73.8,44.6,23.3,43.4,48.6,N
2659,몬스테라,Medium,Medium,실내,2,213.0,7.1,60.1,19.3,90.1,94.9,N
2660,고무나무,Medium,High,베란다,3,203.0,44.5,54.1,24.2,52.2,60.9,N
2661,스킨답서스,Small,Medium,실내,2,21.0,61.0,45.4,20.0,17.3,25.0,N
2662,산세베리아,Medium,Medium,실내,2,77.0,54.4,62.6,17.0,40.7,44.7,N
2663,몬스테라,Medium,Medium,베란다,2,5.0,11.9,56.7,24.2,74.0,75.0,N
2664,고무나무,Medium,Medium,베란다,4,53.0,43.3,54.2,22.6,29.1,38.7,N
2665,고무나무,Medium,Medium,실내,1,158.0,43.6,51.3,22.3,49.7,51.5,N
2666,스투키,Small,Medium,실내,2,32.0,18.9,37.4,24.3,,35.2,N
2667,몬스테라,Medium,High,실내,1,15.0,29.6,53.2,18.6,61.4,65.3,N
2668,고무나무,Medium,High,실내,0,85.0,2.3,28.3,19.1,24.7,31.0,N
2669,고무나무,Large,Medium,실내,2,92.0,35.6,63.9,18.7,72.4,81.6,N
2670,스투키,Small,Low,실내,5,135.0,22.7,41.1,20.6,46.1,50.4,N
2671,고무나무,Medium,Low,실내,3,171.0,26.5,61.5,23.0,88.3,91.1,N
2672,스투키,Medium,Low,베란다,2,143.0,23.7,38.2,28.1,35.9,38.3,N
2673,고무나무,Large,Medium,베란다,3,224.0,21.9,39.4,21.3,91.5,97.4,N
2674,몬스테라,Medium,Low,실내,3,30.0,8.2,46.1,22.5,47.3,51.9,N
2675,,Medium,Medium,실내,3,101.0,15.8,77.4,17.7,30.2,42.1,N
2676,스투키,Medium,High,실내,3,54.0,35.1,49.8,20.4,65.5,71.4,N
2677,스투키,Medium,Medium,실내,2,393.0,56.7,75.1,15.8,45.1,52.0,N
2678,몬스테라,Large,High,실내,0,70.0,11.9,60.6,28.8,21.6,24.7,N
2679,몬스테라,Small,High,실내,4,385.0,31.3,51.9,16.3,43.1,50.9,N
2680,스킨답서스,Small,Low,실내,0,176.0,25.3,57.1,20.4,53.1,54.2,N
2681,스투키,Large,High,실내,3,152.0,54.1,59.0,21.6,66.1,75.1,N
2682,산세베리아,Medium,High,베란다,2,81.0,22.8,60.3,27.3,29.7,36.3,Y
2683,몬스테라,Medium,Medium,베란다,3,70.0,68.0,70.9,22.7,44.1,52.7,N
2684,스투키,Medium,Low,실내,1,90.0,20.8,56.0,17.8,55.1,58.4,N
2685,스투키,Small,Medium,실내,2,42.0,20.0,62.4,21.1,31.3,33.1,N
2686,몬스테라,Medium,High,베란다,4,282.0,13.2,78.5,22.2,50.5,226.4,Y
2687,몬스테라,Medium,Medium,실내,1,190.0,41.0,36.2,20.1,,10.9,N
2688,스킨답서스,Small,Low,베란다,3,194.0,63.4,53.6,19.8,,70.3,N
2689,스킨답서스,Small,Medium,베란다,2,68.0,17.3,64.6,19.6,42.4,47.8,N
2690,스킨답서스,Large,Medium,베란다,0,9.0,20.4,38.4,19.6,45.3,47.7,N
2691,스킨답서스,Small,Medium,실내,2,138.0,13.0,43.4,19.2,33.5,38.7,N
2692,스킨답서스,Large,High,실내,2,56.0,6.1,43.7,19.3,57.6,63.2,Y
2693,몬스테라,Small,Medium,베란다,5,245.0,14.3,59.6,21.0,41.0,45.6,N
2694,스킨답서스,Medium,High,실내,3,182.0,19.4,61.3,24.2,13.2,19.8,N
2695,필로덴드론,Large,High,실내,5,19.0,52.4,44.4,18.1,22.3,33.9,N
2696,스킨답서스,Medium,Medium,실내,2,110.0,13.4,60.1,19.5,,23.3,N
2697,고무나무,Medium,Low,실내,2,141.0,20.3,47.2,22.1,76.5,82.1,N
2698,스투키,Medium,High,베란다,3,101.0,27.7,70.1,23.5,48.3,59.4,N
2699,산세베리아,Small,High,실내,2,87.0,9.8,61.1,26.4,19.9,21.9,Y
2700,산세베리아,Small,Low,베란다,1,31.0,38.2,63.8,24.1,24.0,26.4,Y
2701,스킨답서스,Large,Medium,베란다,2,32.0,19.8,74.1,22.4,58.6,66.2,N
2702,필로덴드론,Medium,Medium,실내,3,175.0,16.2,63.3,21.9,29.8,36.6,N
2703,몬스테라,Medium,High,실내,2,2.0,60.7,48.2,21.6,43.5,53.8,N
2704,몬스테라,Medium,High,베란다,2,181.0,65.5,56.5,18.4,15.2,22.7,N
2705,산세베리아,Small,Low,실내,1,90.0,11.5,39.3,23.1,54.6,55.2,N
2706,산세베리아,Small,High,베란다,3,330.0,43.4,41.8,20.6,37.4,47.3,N
2707,몬스테라,Medium,Low,베란다,1,711.0,79.9,62.2,22.4,60.2,63.3,N
2708,스투키,Medium,High,실내,1,131.0,22.0,75.1,19.1,32.5,35.3,Y
2709,몬스테라,Medium,Medium,베란다,1,64.0,30.4,67.9,21.7,73.2,77.7,Y
2710,스투키,Large,Medium,실내,5,77.0,25.4,59.1,19.2,62.3,69.2,N
2711,산세베리아,Small,Low,실내,1,27.0,44.2,37.0,23.5,27.6,32.3,N
2712,스킨답서스,Medium,Low,베란다,2,13.0,14.0,56.6,21.2,11.8,15.2,N
2713,스투키,Small,Medium,베란다,4,104.0,14.0,42.9,22.5,66.9,76.7,N
2714,스투키,Medium,Medium,실내,3,196.0,14.9,59.7,20.6,19.1,22.3,N
2715,몬스테라,Small,Low,실내,2,36.0,11.5,39.1,24.0,49.9,52.5,N
2716,스투키,Large,Low,실내,0,65.0,11.4,57.0,23.0,53.5,56.2,N
2717,고무나무,Small,Low,실내,1,97.0,22.6,48.8,19.4,43.2,46.6,N
2718,필로덴드론,Large,High,실내,3,286.0,18.3,56.0,19.2,51.1,58.5,Y
2719,산세베리아,Medium,High,실내,2,18.0,32.5,48.6,24.5,42.4,45.7,N
2720,몬스테라,Large,Low,실내,2,32.0,14.4,36.2,15.1,19.0,17.7,N
2721,산세베리아,Medium,Medium,베란다,1,301.0,31.7,67.3,26.1,29.5,31.7,N
2722,산세베리아,Large,Low,실내,1,5.0,24.7,51.4,19.8,21.9,25.3,N
2723,산세베리아,Small,High,실내,2,128.0,79.4,49.8,23.9,28.0,34.0,N
2724,스킨답서스,Medium,High,베란다,2,122.0,23.7,53.3,23.1,27.3,34.8,N
2725,스투키,Large,Medium,베란다,2,58.0,33.9,47.1,20.8,63.2,67.9,N
2726,스투키,Small,High,베란다,0,76.0,10.2,47.1,22.8,58.4,61.0,N
2727,몬스테라,Small,High,실내,2,232.0,11.9,72.3,22.1,47.4,56.7,N
2728,스투키,Medium,High,실내,1,22.0,70.5,56.0,24.2,43.5,55.3,Y
2729,스투키,Large,Medium,실내,3,32.0,37.8,49.8,19.6,85.0,89.9,N
2730,스킨답서스,Medium,Medium,실내,2,86.0,33.9,35.1,23.9,34.4,41.2,N
2731,고무나무,Medium,Low,실내,3,63.0,23.5,48.9,16.1,26.8,30.2,N
2732,스킨답서스,Small,Medium,실내,3,103.0,26.3,43.3,23.7,49.4,56.8,N
2733,몬스테라,Small,Medium,실내,1,304.0,22.2,49.9,21.9,68.3,71.4,N
2734,필로덴드론,Large,Low,실내,1,299.0,37.5,73.2,23.3,49.6,49.7,N
2735,필로덴드론,Small,Medium,실내,1,31.0,25.2,72.2,23.7,39.5,43.5,N
2736,산세베리아,Medium,Medium,실내,1,43.0,42.9,51.9,26.3,18.0,24.6,N
2737,필로덴드론,Large,Low,실내,3,21.0,12.5,46.8,22.3,18.1,20.8,N
2738,스킨답서스,Small,Medium,실내,6,315.0,24.2,61.9,19.3,43.1,52.8,N
2739,필로덴드론,Medium,High,실내,3,61.0,8.8,68.4,27.4,26.3,35.1,Y
2740,몬스테라,Small,High,실내,4,72.0,51.5,51.7,23.0,67.5,80.0,N
2741,스투키,Medium,Medium,실내,2,195.0,35.6,79.2,24.5,48.5,54.8,N
2742,스투키,Small,Medium,실내,1,86.0,6.4,48.5,20.8,22.8,23.3,N
2743,몬스테라,Medium,Medium,실내,2,15.0,33.5,50.7,20.7,48.8,50.1,N
2744,몬스테라,Small,Low,베란다,5,69.0,22.3,53.1,22.3,60.2,65.6,Y
2745,고무나무,Medium,High,실내,3,,52.5,51.0,23.6,40.5,51.2,N
2746,산세베리아,Medium,Low,실내,0,152.0,48.7,41.2,22.8,54.1,56.8,N
2747,,Small,Low,베란다,4,124.0,61.9,64.3,19.0,5.0,10.5,N
2748,몬스테라,Medium,High,실내,2,15.0,43.8,51.6,26.6,34.1,41.4,N
2749,산세베리아,Small,Low,실내,3,44.0,23.3,80.8,18.4,42.5,46.0,N
2750,고무나무,Medium,Medium,실내,3,159.0,30.1,64.3,23.0,50.5,57.2,N
2751,스투키,Small,Low,베란다,2,255.0,16.2,58.9,22.1,55.4,59.9,N
2752,고무나무,Medium,Low,실내,1,6.0,20.2,78.2,29.6,41.1,43.6,N
2753,스투키,Small,Low,실내,1,5.0,39.6,63.6,20.7,61.4,64.3,N
2754,스투키,Medium,Low,실내,3,124.0,8.2,63.2,18.3,53.9,56.5,Y
2755,필로덴드론,Small,Medium,실내,2,95.0,33.5,47.0,24.0,10.6,16.3,N
2756,스투키,Medium,High,실내,4,20.0,37.3,52.1,20.5,48.1,53.3,Y
2757,스킨답서스,Small,Medium,베란다,2,95.0,41.1,67.0,25.2,51.6,59.1,N
2758,산세베리아,Large,High,실내,2,440.0,15.3,64.7,24.6,42.4,47.7,N
2759,고무나무,Large,Low,실내,3,120.0,68.6,47.8,24.1,132.9,136.0,N
2760,몬스테라,Small,Medium,실내,2,72.0,37.1,83.0,19.7,68.6,76.8,N
2761,몬스테라,Medium,Low,실내,0,211.0,49.8,52.5,24.6,39.8,41.9,N
2762,몬스테라,Small,Medium,베란다,1,29.0,8.2,69.1,28.9,30.9,32.0,N
2763,고무나무,Medium,Medium,실내,7,64.0,5.6,58.1,20.9,81.1,90.5,N
2764,스킨답서스,Medium,Medium,실내,1,90.0,8.0,60.5,21.4,35.6,37.8,N
2765,몬스테라,Medium,High,실내,4,84.0,26.6,50.9,21.6,73.8,81.5,Y
2766,필로덴드론,Medium,Medium,실내,4,305.0,42.1,57.4,21.1,28.5,37.5,N
2767,스킨답서스,Small,Medium,실내,1,42.0,19.5,36.4,22.4,61.3,67.0,N
2768,스투키,Medium,High,베란다,3,7.0,20.3,68.2,22.1,24.1,28.4,N
2769,스킨답서스,Small,Medium,실내,3,298.0,3.3,64.0,21.8,20.6,25.0,N
2770,고무나무,Medium,Medium,베란다,2,29.0,20.4,77.4,19.3,77.4,79.1,N
2771,몬스테라,Medium,High,베란다,2,57.0,19.7,55.9,25.6,53.3,58.4,N
2772,스투키,Medium,Medium,베란다,0,91.0,12.3,43.1,23.1,20.2,21.2,N
2773,산세베리아,Small,Low,실내,2,447.0,16.7,73.0,24.9,,33.3,N
2774,스킨답서스,Small,Medium,실내,5,92.0,61.8,51.8,23.8,71.5,78.4,N
2775,스킨답서스,Small,Medium,베란다,1,71.0,28.4,20.0,14.0,16.5,21.8,N
2776,스킨답서스,Small,Medium,베란다,3,105.0,25.5,61.0,24.7,30.7,35.8,N
2777,몬스테라,Small,Low,베란다,1,424.0,16.1,66.2,24.4,52.1,51.1,N
2778,몬스테라,Large,High,실내,0,204.0,32.3,69.6,22.7,63.3,66.4,Y
2779,스킨답서스,Large,High,실내,3,22.0,101.8,44.2,28.5,65.2,74.9,N
2780,몬스테라,Medium,Medium,베란다,4,195.0,40.1,61.1,25.1,48.3,53.9,N
2781,몬스테라,Medium,Medium,실내,1,221.0,19.3,62.0,25.0,26.7,28.4,N
2782,산세베리아,Small,High,실내,1,141.0,21.6,62.4,16.9,34.3,38.7,N
2783,필로덴드론,Large,Low,실내,1,128.0,47.0,47.8,26.0,5.0,10.0,N
2784,산세베리아,Small,Medium,실내,3,70.0,92.1,59.3,24.0,29.0,36.3,N
2785,산세베리아,Large,Medium,실내,1,123.0,7.5,68.4,18.0,18.0,18.9,N
2786,스투키,Medium,High,실내,0,161.0,23.7,32.4,23.0,30.5,33.4,N
2787,필로덴드론,Small,Low,실내,3,16.0,21.5,54.8,16.9,28.9,31.6,N
2788,몬스테라,Large,High,실내,2,36.0,46.8,67.0,24.1,44.4,50.6,N
2789,필로덴드론,Small,Medium,실내,0,26.0,24.5,74.4,22.5,22.9,23.5,N
2790,,Medium,Medium,실내,5,221.0,50.9,73.6,20.2,34.7,44.8,N
2791,고무나무,Medium,Medium,베란다,0,137.0,5.7,66.3,24.1,69.3,72.7,N
2792,필로덴드론,Small,Low,실내,2,72.0,35.4,77.4,19.7,20.9,23.9,N
2793,스킨답서스,Medium,High,실내,0,210.0,46.8,66.7,22.4,85.1,93.8,N
2794,스투키,Medium,High,베란다,5,151.0,4.9,27.1,25.3,8.9,22.0,N
2795,스킨답서스,Medium,Medium,베란다,4,294.0,34.8,49.6,21.0,16.5,26.1,N
2796,스킨답서스,Small,High,실내,3,10.0,9.2,72.1,19.1,89.9,92.0,Y
2797,몬스테라,Large,High,실내,0,85.0,21.7,48.9,25.3,12.8,17.4,N
2798,고무나무,Small,Medium,실내,0,147.0,20.2,70.6,22.3,44.9,46.3,N
2799,필로덴드론,Small,Medium,실내,4,28.0,9.6,64.3,28.0,48.2,53.2,N
2800,몬스테라,Small,Medium,베란다,1,48.0,26.8,77.6,23.6,79.3,80.2,Y
2801,산세베리아,Small,Medium,베란다,4,65.0,20.0,49.8,24.3,45.8,52.5,N
2802,,Small,Low,베란다,3,190.0,16.4,33.0,23.1,5.4,12.0,N
2803,필로덴드론,Large,Medium,실내,1,82.0,75.5,52.5,23.7,6.3,12.7,N
2804,필로덴드론,Small,Low,실내,3,81.0,47.2,37.9,23.8,30.1,36.2,N
2805,스킨답서스,Small,High,베란다,2,68.0,32.5,49.5,24.0,5.0,12.5,N
2806,필로덴드론,Small,High,실내,1,31.0,19.0,21.5,18.6,39.7,46.1,N
2807,산세베리아,Medium,Low,실내,4,308.0,6.2,55.2,19.4,44.5,43.3,N
2808,몬스테라,Large,Medium,베란다,0,46.0,13.8,60.2,24.0,22.3,25.9,N
2809,스킨답서스,Small,Medium,실내,2,101.0,14.4,60.9,22.3,55.1,61.1,N
2810,고무나무,Small,Medium,실내,2,19.0,69.9,66.9,19.7,64.1,74.6,N
2811,스투키,Small,Medium,베란다,2,68.0,5.5,58.9,22.9,67.9,68.9,N
2812,고무나무,Small,Medium,실내,1,281.0,18.4,47.2,26.8,80.9,87.9,N
2813,고무나무,Small,Medium,실내,1,648.0,35.4,70.0,22.6,88.9,92.8,N
2814,몬스테라,Medium,Low,실내,4,54.0,27.6,63.6,23.3,98.6,102.9,N
2815,스킨답서스,Small,Low,실내,2,20.0,19.6,54.2,23.4,75.2,79.8,N
2816,산세베리아,Medium,Low,실내,1,45.0,12.2,53.7,20.2,39.8,43.7,N
2817,스킨답서스,Small,High,실내,4,48.0,34.4,47.5,21.8,19.4,25.0,N
2818,몬스테라,Large,High,실내,4,124.0,21.1,70.5,15.7,30.3,38.7,Y
2819,몬스테라,Large,Medium,베란다,1,82.0,70.2,55.5,19.2,65.4,69.6,N
2820,스투키,Medium,Medium,실내,1,176.0,24.8,65.6,21.8,46.1,50.2,N
2821,필로덴드론,Medium,Low,베란다,2,145.0,76.9,31.0,18.4,27.6,30.9,N
2822,스투키,Medium,Medium,실내,1,35.0,29.4,56.8,21.9,,40.9,N
2823,고무나무,Medium,Low,실내,3,184.0,17.4,58.4,21.1,68.9,70.0,N
2824,스투키,Medium,Medium,실내,1,226.0,16.1,41.0,26.0,23.4,28.1,N
2825,스투키,Medium,High,실내,3,109.0,24.1,46.1,28.1,25.7,33.7,N
2826,산세베리아,Large,Low,베란다,1,315.0,12.7,64.0,21.8,35.3,35.2,N
2827,고무나무,Large,High,실내,2,183.0,11.4,62.3,23.1,82.9,87.2,N
2828,몬스테라,Small,Low,실내,6,109.0,45.7,58.6,25.6,96.9,102.8,N
2829,스킨답서스,Medium,Medium,실내,2,284.0,33.3,70.6,22.0,64.6,70.4,N
2830,몬스테라,Small,Low,실내,4,110.0,11.0,61.9,23.3,56.5,61.3,N
2831,스킨답서스,Small,Medium,실내,2,88.0,38.5,71.9,17.8,29.8,35.8,N
2832,고무나무,Medium,Low,실내,2,53.0,20.4,44.1,23.5,45.6,49.6,N
2833,몬스테라,Small,Medium,실내,4,257.0,33.6,57.9,25.8,41.9,48.6,N
2834,스투키,Large,Medium,실내,2,16.0,35.6,56.2,18.6,,51.7,N
2835,스투키,Small,Medium,실내,2,77.0,14.7,40.5,17.0,40.7,48.2,N
2836,필로덴드론,Medium,Medium,실내,6,93.0,82.8,76.3,25.9,29.1,43.2,Y
2837,필로덴드론,Medium,High,실내,3,97.0,15.1,49.5,21.1,36.7,43.5,N
2838,몬스테라,Medium,Medium,실내,2,127.0,35.3,59.7,19.7,50.8,53.8,N
2839,산세베리아,Medium,Low,베란다,1,85.0,13.6,49.1,22.3,24.4,29.2,N
2840,스투키,Large,Medium,베란다,0,36.0,21.3,68.7,20.4,47.0,45.4,N
2841,스투키,Medium,High,베란다,2,233.0,22.5,51.9,18.9,25.1,32.3,N
2842,산세베리아,Medium,Medium,실내,2,129.0,45.3,51.9,17.4,39.0,45.8,Y
2843,필로덴드론,Small,Medium,베란다,2,234.0,28.8,55.3,27.4,43.9,49.0,N
2844,필로덴드론,Medium,Low,실내,2,39.0,40.3,56.0,27.0,27.3,31.5,N
2845,스킨답서스,Large,Medium,베란다,1,122.0,27.2,48.4,21.3,25.0,26.5,N
2846,스투키,Medium,Medium,실내,7,150.0,53.9,45.7,29.9,50.7,58.9,N
2847,산세베리아,Large,High,실내,5,58.0,36.1,48.5,26.0,23.3,30.9,N
2848,스투키,Medium,High,실내,2,201.0,29.6,53.1,21.9,64.2,68.5,Y
2849,스킨답서스,Small,Low,실내,5,0.0,33.5,58.3,28.8,12.9,16.1,N
2850,스투키,Small,Medium,베란다,1,108.0,7.1,50.1,15.9,40.7,43.5,N
2851,고무나무,Small,Low,베란다,3,114.0,10.3,41.3,21.4,12.9,17.8,N
2852,스투키,Medium,Medium,베란다,5,92.0,30.3,40.5,27.3,56.8,68.2,Y
2853,몬스테라,Medium,High,실내,1,119.0,25.9,44.0,21.0,28.4,32.1,N
2854,필로덴드론,Small,Medium,실내,3,22.0,50.1,59.0,25.5,38.4,45.2,N
2855,몬스테라,Medium,Medium,실내,3,139.0,1.7,65.5,19.1,5.0,9.7,N
2856,스킨답서스,Medium,Low,베란다,1,49.0,24.9,41.8,20.0,38.4,39.0,Y
2857,스투키,Medium,High,실내,0,72.0,8.0,60.1,23.2,42.4,44.6,Y
2858,몬스테라,Small,Medium,베란다,2,49.0,29.7,59.4,24.0,64.9,73.4,N
2859,,Small,Medium,실내,2,77.0,32.0,77.0,22.6,5.0,12.6,N
2860,몬스테라,Small,Low,실내,0,117.0,39.3,82.9,20.8,,20.8,N
2861,산세베리아,Small,Medium,베란다,1,219.0,10.9,67.7,19.2,25.0,29.5,Y
2862,스투키,Small,High,실내,2,79.0,6.3,63.4,29.1,39.2,46.0,N
2863,필로덴드론,Small,Medium,실내,3,47.0,36.8,61.4,23.1,52.7,59.7,N
2864,스킨답서스,Medium,Medium,실내,1,80.0,14.3,46.2,25.3,42.9,49.6,N
2865,스킨답서스,Small,Medium,베란다,2,140.0,13.3,41.3,25.0,16.1,14.5,N
2866,스킨답서스,Large,High,실내,3,51.0,25.0,36.3,20.6,68.5,73.7,Y
2867,스킨답서스,Small,Medium,실내,1,64.0,8.5,56.9,22.2,27.8,28.1,N
2868,산세베리아,Small,Low,실내,2,99.0,36.0,46.0,19.7,23.4,25.3,N
2869,스투키,Medium,Medium,실내,0,42.0,9.7,64.5,24.3,51.4,54.0,N
2870,스투키,Small,Medium,실내,0,28.0,12.2,41.5,21.5,38.0,40.3,N
2871,산세베리아,Large,High,실내,5,18.0,17.9,58.0,26.9,27.2,34.5,N
2872,필로덴드론,Small,High,베란다,2,52.0,10.7,45.8,17.2,10.4,16.1,N
2873,산세베리아,Large,Medium,베란다,1,6.0,43.9,38.5,23.5,26.0,31.7,N
2874,스킨답서스,Large,Low,실내,1,105.0,41.5,45.2,29.6,39.2,43.2,N
2875,산세베리아,Medium,High,베란다,0,23.0,26.6,47.2,19.8,43.8,49.7,N
2876,스킨답서스,Medium,Medium,실내,2,57.0,14.0,54.7,22.5,44.6,47.7,N
2877,스킨답서스,Medium,Medium,실내,1,38.0,11.4,47.7,21.0,99.9,105.3,N
2878,몬스테라,Medium,Medium,실내,1,119.0,29.7,43.9,24.7,51.4,55.5,N
2879,스킨답서스,Medium,Medium,실내,4,228.0,11.5,45.4,16.0,65.7,73.0,N
2880,몬스테라,Small,Low,실내,2,120.0,15.1,20.0,18.4,33.5,34.8,N
2881,스투키,Small,High,실내,1,94.0,7.0,50.4,19.0,35.6,43.1,N
2882,산세베리아,Medium,High,베란다,2,133.0,24.9,55.4,24.6,22.8,30.1,N
2883,몬스테라,Medium,Medium,실내,0,4.0,11.6,49.9,21.5,62.3,65.1,N
2884,몬스테라,Large,Medium,실내,3,16.0,21.5,57.4,20.1,90.0,93.0,N
2885,몬스테라,Small,Low,실내,3,12.0,13.1,66.6,23.2,43.6,48.8,N
2886,필로덴드론,Large,Low,실내,0,12.0,42.5,67.7,22.7,57.8,58.1,N
2887,스킨답서스,Small,Medium,실내,2,36.0,30.5,66.7,21.4,56.3,65.9,N
2888,스킨답서스,Medium,Medium,실내,3,91.0,8.1,47.6,20.5,31.2,37.5,N
2889,산세베리아,Small,High,베란다,0,15.0,45.1,43.9,19.3,34.8,37.7,N
2890,산세베리아,Medium,,베란다,1,328.0,18.8,48.3,26.3,42.3,47.6,N
2891,스투키,Small,Medium,실내,0,231.0,46.3,62.2,26.5,,69.4,Y
2892,고무나무,Medium,Medium,실내,0,428.0,27.1,58.7,18.1,99.5,102.8,N
2893,산세베리아,Large,Low,베란다,3,5.0,19.0,45.9,20.8,49.6,52.1,N
2894,,Medium,High,실내,2,229.0,6.4,67.9,23.4,42.2,47.9,N
2895,몬스테라,Medium,Medium,실내,1,195.0,7.9,41.7,19.3,34.8,36.5,N
2896,산세베리아,Large,Low,실내,3,279.0,53.5,48.7,24.2,39.6,46.5,N
2897,스킨답서스,Medium,Medium,실내,2,90.0,12.2,57.5,22.7,47.5,50.0,N
2898,스투키,Medium,High,베란다,1,186.0,44.0,65.0,24.5,17.7,25.1,N
2899,스킨답서스,Small,High,실내,1,6.0,47.2,68.9,29.0,,58.7,Y
2900,몬스테라,Large,Low,실내,3,9.0,34.9,58.7,17.0,94.2,98.0,N
2901,몬스테라,Medium,High,실내,0,15.0,6.9,40.2,26.4,67.1,72.7,N
2902,산세베리아,Small,Medium,실내,3,296.0,14.3,67.7,20.4,12.2,16.9,N
2903,몬스테라,Small,Low,베란다,2,8.0,72.6,42.5,24.1,73.1,75.2,N
2904,스킨답서스,Large,High,실내,1,13.0,62.2,49.2,23.7,39.4,48.6,N
2905,스킨답서스,Small,High,실내,1,320.0,10.9,43.2,26.2,59.2,64.2,Y
2906,몬스테라,Large,Medium,베란다,2,14.0,18.5,53.9,22.3,71.1,73.7,N
2907,필로덴드론,Small,Medium,실내,2,245.0,43.1,42.8,19.7,56.4,62.0,N
2908,스투키,Medium,High,실내,2,187.0,5.1,60.7,22.9,46.4,49.5,N
2909,스투키,Medium,High,실내,3,5.0,41.8,60.0,27.2,29.1,37.5,N
2910,스투키,Medium,High,실내,0,3.0,27.0,64.0,23.2,72.1,81.0,Y
2911,스투키,Large,Medium,실내,2,92.0,123.8,58.4,20.4,,70.3,N
2912,몬스테라,Medium,High,실내,3,704.0,48.7,57.7,21.7,43.8,53.9,N
2913,고무나무,Medium,High,실내,3,253.0,4.6,43.2,22.9,42.0,48.4,N
2914,필로덴드론,Small,Low,베란다,4,45.0,38.4,46.9,22.5,19.9,26.3,N
2915,스투키,Small,High,실내,2,59.0,56.9,53.8,22.1,64.2,72.7,N
2916,고무나무,Small,Medium,실내,1,59.0,32.4,54.8,25.1,33.7,34.5,N
2917,고무나무,Medium,Medium,실내,3,159.0,31.1,51.0,28.2,69.3,72.6,N
2918,산세베리아,Small,Medium,베란다,1,50.0,30.9,61.7,25.0,32.2,35.4,N
2919,스킨답서스,Small,Low,실내,0,19.0,47.7,82.8,24.0,102.6,104.4,N
2920,스투키,Medium,Medium,베란다,1,165.0,29.7,59.9,25.2,48.0,52.3,N
2921,스투키,Medium,High,실내,0,74.0,24.2,47.0,24.1,54.5,61.0,Y
2922,고무나무,Medium,Low,베란다,5,10.0,31.6,64.4,22.6,43.9,49.2,Y
2923,산세베리아,Small,Medium,실내,3,187.0,6.4,47.5,20.4,43.6,48.7,N
